['1090', '12353', '0.00', '20.00']
['1294', '8149', '12.94', '42.09']
['1312', '7855', '12.94', '42.98']
['1326', '7645', '12.94', '43.86']
['1337', '7500', '12.94', '44.74']
['1359', '7212', '12.94', '45.63']
['1373', '7059', '12.94', '46.51']
['1391', '6880', '12.94', '47.39']
['1405', '6683', '12.94', '48.28']
['1429', '6388', '12.94', '49.16']
['1444', '6251', '12.94', '50.04']
['1464', '6084', '12.94', '50.93']
['1491', '5913', '12.94', '51.81']
['1513', '5782', '12.94', '52.70']
['1534', '5880', '12.94', '53.58']
['1554', '6603', '12.94', '54.46']
['1556', '6383', '12.94', '55.35']
['1547', '5815', '12.94', '56.23']
['1523', '5335', '12.94', '57.11']
['1506', '5316', '12.94', '58.00']
['1487', '5382', '12.94', '58.88']
['1461', '5568', '12.94', '59.76']
['1447', '5687', '12.94', '60.65']
['1434', '5808', '12.94', '61.53']
['1416', '6012', '12.94', '62.42']
['1405', '6130', '12.94', '63.30']
['1394', '6232', '12.94', '64.18']
['1375', '6456', '12.94', '65.07']
['1365', '6542', '12.94', '65.95']
['1355', '6690', '12.94', '66.83']
['1340', '6917', '12.94', '67.72']
['1331', '7008', '12.94', '68.60']
['1322', '7165', '12.94', '69.48']
['1307', '7352', '12.94', '70.37']
['1300', '7471', '12.94', '71.25']
['1291', '7601', '12.94', '72.14']
['1280', '7771', '12.94', '73.02']
['1271', '7896', '12.94', '73.90']
['1263', '8032', '12.94', '74.79']
['1253', '8216', '12.94', '75.67']
['1247', '8326', '12.94', '76.55']
['1240', '8425', '12.94', '77.44']
['1231', '8587', '12.94', '78.32']
['1225', '8686', '12.94', '79.21']
['1220', '8772', '12.94', '80.09']
['1213', '8955', '12.94', '80.97']
['1209', '9042', '12.94', '81.86']
['1204', '9150', '12.94', '82.74']
['1197', '9265', '12.94', '83.62']
['1195', '9348', '12.94', '84.51']
['1191', '9389', '12.94', '85.39']
['1188', '9503', '12.94', '86.27']
['1185', '9609', '12.94', '87.16']
['1181', '9674', '12.94', '88.04']
['1175', '9736', '12.94', '88.93']
['1175', '9771', '12.94', '89.81']
['1173', '9827', '12.94', '90.69']
['1172', '9888', '12.94', '91.58']
['1170', '9945', '12.94', '92.46']
['1168', '9998', '12.94', '93.34']
['1167', '10030', '12.94', '94.23']
['1166', '10039', '12.94', '95.11']
['1167', '10052', '12.94', '95.99']
['1167', '10099', '12.94', '96.88']
['1166', '10096', '12.94', '97.76']
['1166', '10096', '12.94', '98.65']
['1168', '10026', '12.94', '99.53']
['1167', '10003', '12.94', '100.41']
['1169', '9989', '12.94', '101.30']
['1169', '9946', '12.94', '102.18']
['1171', '9897', '12.94', '103.06']
['1172', '9793', '12.94', '103.95']
['1175', '9738', '12.94', '104.83']
['1179', '9685', '12.94', '105.71']
['1181', '9614', '12.94', '106.60']
['1184', '9542', '12.94', '107.48']
['1187', '9512', '12.94', '108.37']
['1192', '9397', '12.94', '109.25']
['1196', '9258', '12.94', '110.13']
['1201', '9198', '12.94', '111.02']
['1203', '9095', '12.94', '111.90']
['1210', '8976', '12.94', '112.78']
['1215', '8891', '12.94', '113.67']
['1221', '8799', '12.94', '114.55']
['1227', '8669', '12.94', '115.44']
['1232', '8567', '12.94', '116.32']
['1238', '8430', '12.94', '117.20']
['1249', '8263', '12.94', '118.09']
['1256', '8179', '12.94', '118.97']
['1261', '8040', '12.94', '119.85']
['1273', '7872', '12.94', '120.74']
['1279', '7774', '12.94', '121.62']
['1289', '7630', '12.94', '122.50']
['1301', '7456', '12.94', '123.39']
['1309', '7333', '12.94', '124.27']
['1317', '7230', '12.94', '125.16']
['1332', '7024', '12.94', '126.04']
['1343', '6889', '12.94', '126.92']
['1354', '6756', '12.94', '127.81']
['1369', '6558', '12.94', '128.69']
['1380', '6416', '12.94', '129.57']
['1392', '6275', '12.94', '130.46']
['1412', '6070', '12.94', '131.34']
['1421', '5932', '12.94', '132.22']
['1438', '5745', '12.94', '133.11']
['1458', '5549', '12.94', '133.99']
['1474', '5433', '12.94', '134.88']
['1489', '5278', '12.94', '135.76']
['1513', '5053', '12.94', '136.64']
['1526', '4921', '12.94', '137.53']
['1544', '4780', '12.94', '138.41']
['1569', '4560', '12.94', '139.29']
['1591', '4394', '12.94', '140.18']
['1613', '4245', '12.94', '141.06']
['1643', '4041', '12.94', '141.94']
['1664', '3901', '12.94', '142.83']
['1686', '3766', '12.94', '143.71']
['1727', '3747', '12.94', '144.60']
['1744', '4059', '12.94', '145.48']
['1762', '3734', '12.94', '146.36']
['1796', '2987', '12.94', '147.25']
['1803', '2274', '12.94', '148.13']
['1794', '3751', '12.94', '149.01']
['1753', '3048', '12.94', '149.90']
['1721', '3106', '13.94', '150.78']
['1108', '11956', '13.94', '20.00']
['1105', '11976', '13.94', '20.88']
['1110', '11924', '13.94', '21.77']
['1114', '11891', '13.94', '22.65']
['1119', '11737', '13.94', '23.53']
['1125', '11591', '13.94', '24.42']
['1129', '11454', '13.94', '25.30']
['1131', '11396', '13.94', '26.19']
['1133', '11341', '13.94', '27.07']
['1137', '11263', '13.94', '27.95']
['1143', '11122', '13.94', '28.84']
['1151', '10911', '13.94', '29.72']
['1157', '10784', '13.94', '30.60']
['1164', '10629', '13.94', '31.49']
['1175', '10365', '13.94', '32.37']
['1182', '10225', '13.94', '33.25']
['1190', '10101', '13.94', '34.14']
['1202', '9832', '13.94', '35.02']
['1209', '9679', '13.94', '35.91']
['1218', '9502', '13.94', '36.79']
['1233', '9214', '13.94', '37.67']
['1244', '9044', '13.94', '38.56']
['1252', '8853', '13.94', '39.44']
['1268', '8571', '13.94', '40.32']
['1278', '8403', '13.94', '41.21']
['1292', '8160', '13.94', '42.09']
['1313', '7866', '13.94', '42.98']
['1325', '7675', '13.94', '43.86']
['1336', '7502', '13.94', '44.74']
['1359', '7255', '13.94', '45.63']
['1372', '7068', '13.94', '46.51']
['1389', '6858', '13.94', '47.39']
['1411', '6581', '13.94', '48.28']
['1430', '6395', '13.94', '49.16']
['1445', '6243', '13.94', '50.04']
['1474', '6002', '13.94', '50.93']
['1490', '5909', '13.94', '51.81']
['1509', '5788', '13.94', '52.70']
['1541', '6093', '13.94', '53.58']
['1556', '6578', '13.94', '54.46']
['1560', '6404', '13.94', '55.35']
['1542', '5582', '13.94', '56.23']
['1526', '5341', '13.94', '57.11']
['1506', '5296', '13.94', '58.00']
['1484', '5428', '13.94', '58.88']
['1467', '5536', '13.94', '59.76']
['1449', '5686', '13.94', '60.65']
['1428', '5869', '13.94', '61.53']
['1419', '5992', '13.94', '62.42']
['1408', '6104', '13.94', '63.30']
['1395', '6231', '13.94', '64.18']
['1378', '6424', '13.94', '65.07']
['1367', '6564', '13.94', '65.95']
['1357', '6677', '13.94', '66.83']
['1340', '6885', '13.94', '67.72']
['1331', '6984', '13.94', '68.60']
['1322', '7125', '13.94', '69.48']
['1309', '7330', '13.94', '70.37']
['1300', '7456', '13.94', '71.25']
['1292', '7611', '13.94', '72.14']
['1282', '7757', '13.94', '73.02']
['1272', '7864', '13.94', '73.90']
['1264', '8039', '13.94', '74.79']
['1255', '8190', '13.94', '75.67']
['1247', '8274', '13.94', '76.55']
['1241', '8397', '13.94', '77.44']
['1232', '8603', '13.94', '78.32']
['1227', '8658', '13.94', '79.21']
['1221', '8787', '13.94', '80.09']
['1214', '8905', '13.94', '80.97']
['1210', '9001', '13.94', '81.86']
['1206', '9079', '13.94', '82.74']
['1200', '9269', '13.94', '83.62']
['1196', '9326', '13.94', '84.51']
['1192', '9388', '13.94', '85.39']
['1188', '9491', '13.94', '86.27']
['1186', '9570', '13.94', '87.16']
['1181', '9635', '13.94', '88.04']
['1177', '9688', '13.94', '88.93']
['1178', '9758', '13.94', '89.81']
['1177', '9801', '13.94', '90.69']
['1174', '9832', '13.94', '91.58']
['1172', '9895', '13.94', '92.46']
['1171', '9955', '13.94', '93.34']
['1169', '9992', '13.94', '94.23']
['1168', '9986', '13.94', '95.11']
['1169', '10033', '13.94', '95.99']
['1168', '10022', '13.94', '96.88']
['1168', '9999', '13.94', '97.76']
['1169', '9984', '13.94', '98.65']
['1168', '9990', '13.94', '99.53']
['1169', '9996', '13.94', '100.41']
['1171', '9953', '13.94', '101.30']
['1172', '9900', '13.94', '102.18']
['1173', '9907', '13.94', '103.06']
['1175', '9791', '13.94', '103.95']
['1178', '9721', '13.94', '104.83']
['1180', '9658', '13.94', '105.71']
['1183', '9566', '13.94', '106.60']
['1186', '9502', '13.94', '107.48']
['1188', '9411', '13.94', '108.37']
['1193', '9381', '13.94', '109.25']
['1196', '9278', '13.94', '110.13']
['1202', '9179', '13.94', '111.02']
['1207', '9071', '13.94', '111.90']
['1212', '8940', '13.94', '112.78']
['1217', '8886', '13.94', '113.67']
['1221', '8831', '13.94', '114.55']
['1229', '8604', '13.94', '115.44']
['1234', '8518', '13.94', '116.32']
['1240', '8415', '13.94', '117.20']
['1250', '8262', '13.94', '118.09']
['1257', '8119', '13.94', '118.97']
['1266', '8019', '13.94', '119.85']
['1275', '7842', '13.94', '120.74']
['1280', '7767', '13.94', '121.62']
['1291', '7595', '13.94', '122.50']
['1301', '7440', '13.94', '123.39']
['1310', '7319', '13.94', '124.27']
['1319', '7237', '13.94', '125.16']
['1334', '7017', '13.94', '126.04']
['1345', '6890', '13.94', '126.92']
['1356', '6764', '13.94', '127.81']
['1370', '6550', '13.94', '128.69']
['1382', '6406', '13.94', '129.57']
['1393', '6263', '13.94', '130.46']
['1410', '6069', '13.94', '131.34']
['1424', '5904', '13.94', '132.22']
['1440', '5753', '13.94', '133.11']
['1458', '5543', '13.94', '133.99']
['1474', '5431', '13.94', '134.88']
['1489', '5229', '13.94', '135.76']
['1511', '5047', '13.94', '136.64']
['1530', '4887', '13.94', '137.53']
['1546', '4764', '13.94', '138.41']
['1573', '4542', '13.94', '139.29']
['1593', '4384', '13.94', '140.18']
['1615', '4230', '13.94', '141.06']
['1643', '4018', '13.94', '141.94']
['1667', '3873', '13.94', '142.83']
['1691', '3748', '13.94', '143.71']
['1729', '3720', '13.94', '144.60']
['1746', '4062', '13.94', '145.48']
['1763', '3696', '13.94', '146.36']
['1793', '3010', '13.94', '147.25']
['1802', '2253', '13.94', '148.13']
['1795', '3718', '13.94', '149.01']
['1756', '3039', '13.94', '149.90']
['1718', '3089', '14.93', '150.78']
['1108', '11923', '14.93', '20.00']
['1105', '12040', '14.93', '20.88']
['1109', '11915', '14.93', '21.77']
['1112', '11799', '14.93', '22.65']
['1118', '11724', '14.93', '23.53']
['1124', '11581', '14.93', '24.42']
['1130', '11452', '14.93', '25.30']
['1133', '11314', '14.93', '26.19']
['1134', '11241', '14.93', '27.07']
['1137', '11211', '14.93', '27.95']
['1143', '11081', '14.93', '28.84']
['1151', '10898', '14.93', '29.72']
['1157', '10789', '14.93', '30.60']
['1164', '10650', '14.93', '31.49']
['1173', '10432', '14.93', '32.37']
['1181', '10244', '14.93', '33.25']
['1189', '10074', '14.93', '34.14']
['1201', '9820', '14.93', '35.02']
['1210', '9652', '14.93', '35.91']
['1219', '9509', '14.93', '36.79']
['1233', '9202', '14.93', '37.67']
['1244', '9030', '14.93', '38.56']
['1253', '8854', '14.93', '39.44']
['1269', '8598', '14.93', '40.32']
['1279', '8412', '14.93', '41.21']
['1292', '8166', '14.93', '42.09']
['1310', '7879', '14.93', '42.98']
['1324', '7674', '14.93', '43.86']
['1338', '7522', '14.93', '44.74']
['1358', '7247', '14.93', '45.63']
['1370', '7071', '14.93', '46.51']
['1388', '6885', '14.93', '47.39']
['1412', '6602', '14.93', '48.28']
['1429', '6421', '14.93', '49.16']
['1443', '6216', '14.93', '50.04']
['1472', '6011', '14.93', '50.93']
['1490', '5928', '14.93', '51.81']
['1510', '5788', '14.93', '52.70']
['1542', '6003', '14.93', '53.58']
['1554', '6541', '14.93', '54.46']
['1558', '6402', '14.93', '55.35']
['1544', '5636', '14.93', '56.23']
['1528', '5345', '14.93', '57.11']
['1511', '5269', '14.93', '58.00']
['1484', '5398', '14.93', '58.88']
['1468', '5515', '14.93', '59.76']
['1453', '5629', '14.93', '60.65']
['1430', '5843', '14.93', '61.53']
['1421', '5955', '14.93', '62.42']
['1410', '6071', '14.93', '63.30']
['1389', '6275', '14.93', '64.18']
['1381', '6372', '14.93', '65.07']
['1370', '6484', '14.93', '65.95']
['1354', '6721', '14.93', '66.83']
['1345', '6851', '14.93', '67.72']
['1335', '6954', '14.93', '68.60']
['1319', '7184', '14.93', '69.48']
['1312', '7310', '14.93', '70.37']
['1302', '7435', '14.93', '71.25']
['1291', '7616', '14.93', '72.14']
['1283', '7740', '14.93', '73.02']
['1277', '7835', '14.93', '73.90']
['1263', '8042', '14.93', '74.79']
['1257', '8154', '14.93', '75.67']
['1249', '8248', '14.93', '76.55']
['1245', '8368', '14.93', '77.44']
['1234', '8554', '14.93', '78.32']
['1229', '8621', '14.93', '79.21']
['1223', '8742', '14.93', '80.09']
['1216', '8877', '14.93', '80.97']
['1211', '8937', '14.93', '81.86']
['1207', '9057', '14.93', '82.74']
['1202', '9180', '14.93', '83.62']
['1199', '9277', '14.93', '84.51']
['1194', '9309', '14.93', '85.39']
['1190', '9420', '14.93', '86.27']
['1187', '9508', '14.93', '87.16']
['1185', '9546', '14.93', '88.04']
['1182', '9644', '14.93', '88.93']
['1179', '9708', '14.93', '89.81']
['1178', '9748', '14.93', '90.69']
['1175', '9814', '14.93', '91.58']
['1173', '9859', '14.93', '92.46']
['1173', '9876', '14.93', '93.34']
['1171', '9905', '14.93', '94.23']
['1171', '9951', '14.93', '95.11']
['1170', '9991', '14.93', '95.99']
['1170', '9999', '14.93', '96.88']
['1171', '9988', '14.93', '97.76']
['1171', '9986', '14.93', '98.65']
['1171', '9969', '14.93', '99.53']
['1172', '9917', '14.93', '100.41']
['1174', '9866', '14.93', '101.30']
['1175', '9870', '14.93', '102.18']
['1175', '9815', '14.93', '103.06']
['1178', '9779', '14.93', '103.95']
['1180', '9677', '14.93', '104.83']
['1183', '9594', '14.93', '105.71']
['1188', '9543', '14.93', '106.60']
['1190', '9496', '14.93', '107.48']
['1191', '9417', '14.93', '108.37']
['1197', '9269', '14.93', '109.25']
['1200', '9218', '14.93', '110.13']
['1203', '9153', '14.93', '111.02']
['1209', '9014', '14.93', '111.90']
['1213', '8935', '14.93', '112.78']
['1220', '8828', '14.93', '113.67']
['1226', '8687', '14.93', '114.55']
['1230', '8587', '14.93', '115.44']
['1237', '8491', '14.93', '116.32']
['1244', '8356', '14.93', '117.20']
['1251', '8225', '14.93', '118.09']
['1259', '8073', '14.93', '118.97']
['1270', '7935', '14.93', '119.85']
['1276', '7815', '14.93', '120.74']
['1283', '7722', '14.93', '121.62']
['1296', '7495', '14.93', '122.50']
['1303', '7389', '14.93', '123.39']
['1313', '7292', '14.93', '124.27']
['1326', '7110', '14.93', '125.16']
['1336', '6974', '14.93', '126.04']
['1347', '6867', '14.93', '126.92']
['1362', '6616', '14.93', '127.81']
['1372', '6506', '14.93', '128.69']
['1384', '6380', '14.93', '129.57']
['1402', '6163', '14.93', '130.46']
['1412', '6035', '14.93', '131.34']
['1425', '5902', '14.93', '132.22']
['1449', '5647', '14.93', '133.11']
['1463', '5509', '14.93', '133.99']
['1475', '5384', '14.93', '134.88']
['1499', '5163', '14.93', '135.76']
['1515', '5014', '14.93', '136.64']
['1533', '4875', '14.93', '137.53']
['1559', '4659', '14.93', '138.41']
['1574', '4539', '14.93', '139.29']
['1596', '4346', '14.93', '140.18']
['1628', '4135', '14.93', '141.06']
['1649', '3998', '14.93', '141.94']
['1667', '3859', '14.93', '142.83']
['1705', '3662', '14.93', '143.71']
['1732', '3716', '14.93', '144.60']
['1751', '4050', '14.93', '145.48']
['1777', '3539', '14.93', '146.36']
['1799', '2977', '14.93', '147.25']
['1807', '2229', '14.93', '148.13']
['1785', '3376', '14.93', '149.01']
['1759', '3022', '14.93', '149.90']
['1721', '3091', '15.93', '150.78']
['1109', '11943', '15.93', '20.00']
['1105', '12068', '15.93', '20.88']
['1108', '11965', '15.93', '21.77']
['1113', '11873', '15.93', '22.65']
['1119', '11756', '15.93', '23.53']
['1124', '11608', '15.93', '24.42']
['1128', '11477', '15.93', '25.30']
['1133', '11400', '15.93', '26.19']
['1135', '11315', '15.93', '27.07']
['1138', '11271', '15.93', '27.95']
['1143', '11066', '15.93', '28.84']
['1151', '10893', '15.93', '29.72']
['1157', '10795', '15.93', '30.60']
['1163', '10652', '15.93', '31.49']
['1174', '10412', '15.93', '32.37']
['1181', '10258', '15.93', '33.25']
['1189', '10086', '15.93', '34.14']
['1200', '9821', '15.93', '35.02']
['1209', '9679', '15.93', '35.91']
['1219', '9463', '15.93', '36.79']
['1232', '9233', '15.93', '37.67']
['1241', '9022', '15.93', '38.56']
['1254', '8873', '15.93', '39.44']
['1268', '8581', '15.93', '40.32']
['1278', '8401', '15.93', '41.21']
['1295', '8148', '15.93', '42.09']
['1312', '7857', '15.93', '42.98']
['1324', '7695', '15.93', '43.86']
['1337', '7506', '15.93', '44.74']
['1357', '7256', '15.93', '45.63']
['1371', '7076', '15.93', '46.51']
['1388', '6865', '15.93', '47.39']
['1412', '6606', '15.93', '48.28']
['1427', '6430', '15.93', '49.16']
['1444', '6234', '15.93', '50.04']
['1470', '6010', '15.93', '50.93']
['1490', '5928', '15.93', '51.81']
['1511', '5802', '15.93', '52.70']
['1541', '5878', '15.93', '53.58']
['1558', '6460', '15.93', '54.46']
['1564', '6467', '15.93', '55.35']
['1553', '5739', '15.93', '56.23']
['1539', '5354', '15.93', '57.11']
['1519', '5237', '15.93', '58.00']
['1493', '5331', '15.93', '58.88']
['1476', '5444', '15.93', '59.76']
['1458', '5585', '15.93', '60.65']
['1439', '5776', '15.93', '61.53']
['1428', '5898', '15.93', '62.42']
['1415', '6035', '15.93', '63.30']
['1399', '6204', '15.93', '64.18']
['1388', '6298', '15.93', '65.07']
['1375', '6434', '15.93', '65.95']
['1361', '6611', '15.93', '66.83']
['1350', '6728', '15.93', '67.72']
['1341', '6868', '15.93', '68.60']
['1326', '7135', '15.93', '69.48']
['1316', '7248', '15.93', '70.37']
['1307', '7366', '15.93', '71.25']
['1297', '7537', '15.93', '72.14']
['1288', '7635', '15.93', '73.02']
['1280', '7754', '15.93', '73.90']
['1269', '7949', '15.93', '74.79']
['1263', '8068', '15.93', '75.67']
['1254', '8174', '15.93', '76.55']
['1246', '8357', '15.93', '77.44']
['1239', '8424', '15.93', '78.32']
['1234', '8509', '15.93', '79.21']
['1225', '8680', '15.93', '80.09']
['1222', '8752', '15.93', '80.97']
['1216', '8895', '15.93', '81.86']
['1211', '9010', '15.93', '82.74']
['1208', '9094', '15.93', '83.62']
['1205', '9179', '15.93', '84.51']
['1198', '9265', '15.93', '85.39']
['1196', '9323', '15.93', '86.27']
['1194', '9398', '15.93', '87.16']
['1189', '9502', '15.93', '88.04']
['1187', '9575', '15.93', '88.93']
['1184', '9633', '15.93', '89.81']
['1181', '9633', '15.93', '90.69']
['1180', '9694', '15.93', '91.58']
['1178', '9715', '15.93', '92.46']
['1177', '9765', '15.93', '93.34']
['1176', '9774', '15.93', '94.23']
['1176', '9791', '15.93', '95.11']
['1175', '9831', '15.93', '95.99']
['1175', '9836', '15.93', '96.88']
['1176', '9867', '15.93', '97.76']
['1178', '9861', '15.93', '98.65']
['1177', '9860', '15.93', '99.53']
['1177', '9776', '15.93', '100.41']
['1179', '9792', '15.93', '101.30']
['1180', '9742', '15.93', '102.18']
['1180', '9715', '15.93', '103.06']
['1184', '9596', '15.93', '103.95']
['1186', '9541', '15.93', '104.83']
['1187', '9491', '15.93', '105.71']
['1192', '9420', '15.93', '106.60']
['1194', '9359', '15.93', '107.48']
['1196', '9319', '15.93', '108.37']
['1202', '9217', '15.93', '109.25']
['1206', '9121', '15.93', '110.13']
['1210', '9045', '15.93', '111.02']
['1216', '8928', '15.93', '111.90']
['1219', '8834', '15.93', '112.78']
['1225', '8743', '15.93', '113.67']
['1230', '8582', '15.93', '114.55']
['1236', '8472', '15.93', '115.44']
['1243', '8400', '15.93', '116.32']
['1251', '8287', '15.93', '117.20']
['1259', '8129', '15.93', '118.09']
['1266', '7996', '15.93', '118.97']
['1275', '7862', '15.93', '119.85']
['1282', '7773', '15.93', '120.74']
['1290', '7652', '15.93', '121.62']
['1303', '7455', '15.93', '122.50']
['1311', '7336', '15.93', '123.39']
['1318', '7220', '15.93', '124.27']
['1331', '7052', '15.93', '125.16']
['1341', '6925', '15.93', '126.04']
['1352', '6802', '15.93', '126.92']
['1368', '6592', '15.93', '127.81']
['1380', '6460', '15.93', '128.69']
['1390', '6287', '15.93', '129.57']
['1405', '6118', '15.93', '130.46']
['1418', '5983', '15.93', '131.34']
['1431', '5811', '15.93', '132.22']
['1454', '5621', '15.93', '133.11']
['1468', '5487', '15.93', '133.99']
['1483', '5350', '15.93', '134.88']
['1507', '5122', '15.93', '135.76']
['1519', '4970', '15.93', '136.64']
['1539', '4824', '15.93', '137.53']
['1563', '4613', '15.93', '138.41']
['1582', '4491', '15.93', '139.29']
['1602', '4325', '15.93', '140.18']
['1636', '4099', '15.93', '141.06']
['1651', '3974', '15.93', '141.94']
['1678', '3825', '15.93', '142.83']
['1712', '3629', '15.93', '143.71']
['1738', '3743', '15.93', '144.60']
['1759', '4038', '15.93', '145.48']
['1784', '3485', '15.93', '146.36']
['1804', '2906', '15.93', '147.25']
['1813', '2145', '15.93', '148.13']
['1787', '3321', '15.93', '149.01']
['1761', '2996', '15.93', '149.90']
['1721', '3079', '16.93', '150.78']
['1108', '11903', '16.93', '20.00']
['1104', '12075', '16.93', '20.88']
['1108', '11942', '16.93', '21.77']
['1113', '11800', '16.93', '22.65']
['1118', '11765', '16.93', '23.53']
['1124', '11575', '16.93', '24.42']
['1128', '11530', '16.93', '25.30']
['1130', '11389', '16.93', '26.19']
['1133', '11359', '16.93', '27.07']
['1136', '11238', '16.93', '27.95']
['1145', '11038', '16.93', '28.84']
['1150', '10951', '16.93', '29.72']
['1157', '10817', '16.93', '30.60']
['1167', '10601', '16.93', '31.49']
['1173', '10443', '16.93', '32.37']
['1181', '10237', '16.93', '33.25']
['1192', '9989', '16.93', '34.14']
['1200', '9806', '16.93', '35.02']
['1209', '9719', '16.93', '35.91']
['1224', '9405', '16.93', '36.79']
['1232', '9257', '16.93', '37.67']
['1244', '9089', '16.93', '38.56']
['1258', '8774', '16.93', '39.44']
['1268', '8597', '16.93', '40.32']
['1278', '8438', '16.93', '41.21']
['1298', '8051', '16.93', '42.09']
['1313', '7897', '16.93', '42.98']
['1326', '7683', '16.93', '43.86']
['1347', '7434', '16.93', '44.74']
['1359', '7235', '16.93', '45.63']
['1373', '7048', '16.93', '46.51']
['1396', '6788', '16.93', '47.39']
['1411', '6621', '16.93', '48.28']
['1428', '6426', '16.93', '49.16']
['1446', '6246', '16.93', '50.04']
['1473', '6026', '16.93', '50.93']
['1492', '5911', '16.93', '51.81']
['1513', '5762', '16.93', '52.70']
['1541', '5758', '16.93', '53.58']
['1561', '6348', '16.93', '54.46']
['1568', '6460', '16.93', '55.35']
['1561', '5829', '16.93', '56.23']
['1546', '5371', '16.93', '57.11']
['1527', '5203', '16.93', '58.00']
['1502', '5281', '16.93', '58.88']
['1483', '5406', '16.93', '59.76']
['1467', '5514', '16.93', '60.65']
['1446', '5703', '16.93', '61.53']
['1434', '5834', '16.93', '62.42']
['1423', '5945', '16.93', '63.30']
['1405', '6150', '16.93', '64.18']
['1393', '6232', '16.93', '65.07']
['1381', '6345', '16.93', '65.95']
['1365', '6512', '16.93', '66.83']
['1355', '6651', '16.93', '67.72']
['1347', '6790', '16.93', '68.60']
['1329', '7063', '16.93', '69.48']
['1322', '7142', '16.93', '70.37']
['1314', '7294', '16.93', '71.25']
['1303', '7442', '16.93', '72.14']
['1293', '7564', '16.93', '73.02']
['1285', '7672', '16.93', '73.90']
['1274', '7875', '16.93', '74.79']
['1270', '7979', '16.93', '75.67']
['1261', '8074', '16.93', '76.55']
['1252', '8212', '16.93', '77.44']
['1245', '8317', '16.93', '78.32']
['1241', '8445', '16.93', '79.21']
['1231', '8571', '16.93', '80.09']
['1228', '8659', '16.93', '80.97']
['1223', '8762', '16.93', '81.86']
['1215', '8922', '16.93', '82.74']
['1213', '8993', '16.93', '83.62']
['1208', '9101', '16.93', '84.51']
['1204', '9158', '16.93', '85.39']
['1200', '9261', '16.93', '86.27']
['1199', '9276', '16.93', '87.16']
['1193', '9399', '16.93', '88.04']
['1191', '9470', '16.93', '88.93']
['1189', '9515', '16.93', '89.81']
['1187', '9534', '16.93', '90.69']
['1186', '9560', '16.93', '91.58']
['1184', '9609', '16.93', '92.46']
['1183', '9647', '16.93', '93.34']
['1183', '9668', '16.93', '94.23']
['1182', '9677', '16.93', '95.11']
['1181', '9691', '16.93', '95.99']
['1181', '9689', '16.93', '96.88']
['1181', '9703', '16.93', '97.76']
['1182', '9674', '16.93', '98.65']
['1182', '9715', '16.93', '99.53']
['1182', '9700', '16.93', '100.41']
['1184', '9634', '16.93', '101.30']
['1185', '9625', '16.93', '102.18']
['1187', '9517', '16.93', '103.06']
['1190', '9458', '16.93', '103.95']
['1191', '9398', '16.93', '104.83']
['1193', '9340', '16.93', '105.71']
['1197', '9309', '16.93', '106.60']
['1200', '9241', '16.93', '107.48']
['1202', '9212', '16.93', '108.37']
['1207', '9091', '16.93', '109.25']
['1210', '8991', '16.93', '110.13']
['1215', '8940', '16.93', '111.02']
['1222', '8839', '16.93', '111.90']
['1223', '8751', '16.93', '112.78']
['1231', '8636', '16.93', '113.67']
['1237', '8506', '16.93', '114.55']
['1243', '8420', '16.93', '115.44']
['1248', '8340', '16.93', '116.32']
['1257', '8170', '16.93', '117.20']
['1264', '8036', '16.93', '118.09']
['1273', '7887', '16.93', '118.97']
['1281', '7790', '16.93', '119.85']
['1288', '7694', '16.93', '120.74']
['1296', '7581', '16.93', '121.62']
['1309', '7364', '16.93', '122.50']
['1318', '7249', '16.93', '123.39']
['1326', '7152', '16.93', '124.27']
['1338', '6968', '16.93', '125.16']
['1348', '6859', '16.93', '126.04']
['1359', '6721', '16.93', '126.92']
['1375', '6515', '16.93', '127.81']
['1386', '6381', '16.93', '128.69']
['1398', '6246', '16.93', '129.57']
['1416', '6055', '16.93', '130.46']
['1427', '5919', '16.93', '131.34']
['1439', '5753', '16.93', '132.22']
['1459', '5568', '16.93', '133.11']
['1477', '5397', '16.93', '133.99']
['1492', '5280', '16.93', '134.88']
['1512', '5061', '16.93', '135.76']
['1529', '4911', '16.93', '136.64']
['1545', '4778', '16.93', '137.53']
['1574', '4563', '16.93', '138.41']
['1591', '4438', '16.93', '139.29']
['1613', '4249', '16.93', '140.18']
['1643', '4043', '16.93', '141.06']
['1662', '3924', '16.93', '141.94']
['1687', '3790', '16.93', '142.83']
['1719', '3603', '16.93', '143.71']
['1747', '3788', '16.93', '144.60']
['1763', '3982', '16.93', '145.48']
['1793', '3375', '16.93', '146.36']
['1809', '2784', '16.93', '147.25']
['1814', '4403', '16.93', '148.13']
['1787', '3242', '16.93', '149.01']
['1763', '2968', '16.93', '149.90']
['1724', '3071', '17.92', '150.78']
['1110', '11902', '17.92', '20.00']
['1104', '12009', '17.92', '20.88']
['1108', '11959', '17.92', '21.77']
['1113', '11850', '17.92', '22.65']
['1119', '11717', '17.92', '23.53']
['1123', '11628', '17.92', '24.42']
['1128', '11492', '17.92', '25.30']
['1131', '11355', '17.92', '26.19']
['1131', '11279', '17.92', '27.07']
['1136', '11234', '17.92', '27.95']
['1144', '11007', '17.92', '28.84']
['1149', '10915', '17.92', '29.72']
['1157', '10811', '17.92', '30.60']
['1167', '10600', '17.92', '31.49']
['1172', '10404', '17.92', '32.37']
